index,Serial Number,County,License Type Code,License Class Code,Certificate Number,Premise Name,DBA,Premise Address,Premise Address 2,Premise City,Premise State,Premise Zip,License Issued Date,License Expiration Date,Method of Operation,Days/Hours of Operation,Other,Georeference,full_address,lat,lng
7761,1281890,NEW YORK,CT,246,910638,"INSTITUTE OF CULINARY EDUCATION INC,THE",PETER KUMPS NY COOKING SCHOOL,2 WORLD FINANCIAL CENTER,A/K/A 225 LIBERTY ST,NEW YORK,NY,10281,11/27/2019,02/28/2021,"CATERING ESTABLISHMENT/ CULINARY SCHOOL SERVING BEER, WINE AND LIQUOR",Close at midnight 7 days a week,,POINT(-74.015399 40.712481),"2 WORLD FINANCIAL CENTER, NEW YORK, NY 10281",40.712481,-74.015399
7764,1298196,NEW YORK,HL,242,903598,"215 CHRYSTIE LLC,IS CHRYSTIE MANAGEMENT LLC &",VS-CHRYSTIE LLC; DBA: THE PUBLIC NEW YORK,215 CHRYSTIE ST,,NEW YORK,NY,10002,03/18/2019,03/31/2021,HOTEL SERVING LIQUOR WINE BEER AND CIDER,CB3 Stips: Vary by bar see attached Stipulation Rider,"CB3 Stips: No unlimited drink specials, party buses/pub crawls",POINT(-73.992021 40.723046),"215 CHRYSTIE ST, NEW YORK, NY 10002",40.723046,-73.992021
7766,1307774,NEW YORK,AX,122,882547,LES GOURMET DELI CORP,,207 HENRY ST,,NEW YORK,NY,10002,02/16/2018,01/31/2021,GROCERY STORE SELLING BEER AND WINE PRODUCTS,,,POINT(-73.987251 40.713814),"207 HENRY ST, NEW YORK, NY 10002",40.713814,-73.987251
7768,1284905,NEW YORK,LL,203,908428,DAVID BOWLER LLC,BOWLER,119 W 23RD ST ,STE 507,NEW YORK,NY,10011,10/26/2018,05/31/2021,WHOLESALE LIQUOR,,,POINT(-73.993333 40.743561),"119 W 23RD ST , NEW YORK, NY 10011",40.743561,-73.993333
7769,1279437,NEW YORK,L,222,895648,8TH STREET WINE CORP,SOME GOOD WINE,13 E 8TH ST,,NEW YORK,NY,10003,11/29/2017,11/30/2020,LIQUOR STORE SELLING LIQUOR & WINE,,,POINT(-73.995006 40.732059),"13 E 8TH ST, NEW YORK, NY 10003",40.732059,-73.995006
7775,1029562,NEW YORK,RW,341,835825,RESTAURANT ASSOCIATES INC,,365 5TH AVENUE,,NEW YORK,NY,10016,11/08/2018,12/31/2020,"RESTAURANT SERVING WINE, BEER, & CIDER",,,POINT(-73.98364 40.748519),"365 5TH AVENUE, NEW YORK, NY 10016",40.748519,-73.98364
7778,1265225,NEW YORK,OP,252,895389,"MONTAS CORP, THE",EL NUEVO CARIDAD RESTAURANT,2257 2259 2ND AVE,,NEW YORK,NY,10029,09/19/2018,09/30/2020,RESTAURANT SERVING BEER CIDER WINE & LIQUOR,CB11 Stip Mon-Thurs 8am-12am Fri-Sun 8am-1am,,POINT(-73.938154 40.796909),"2257 2259 2ND AVE, NEW YORK, NY 10029",40.796909,-73.938154
7780,1022381,NEW YORK,C,103,919187,NEW BEER DISTRIBUTORS INC,,167 CHRYSTIE STREET,,NEW YORK,NY,10002,06/21/2019,06/30/2020,WHOLESALE BEER,,,POINT(-73.99286 40.72081),"167 CHRYSTIE STREET, NEW YORK, NY 10002",40.72081,-73.99286
7785,1251042,NEW YORK,OP,252,902873,PATZERIA FAMILY & FRIENDS INC,,311 W 48TH STREET,,NEW YORK,NY,10036,03/04/2019,03/31/2021,"RESTAURANT SERVING LIQUOR, WINE, CIDER, BEER",,,POINT(-73.987543 40.761511),"311 W 48TH STREET, NEW YORK, NY 10036",40.761511,-73.987543
7786,2192818,NEW YORK,SL,540,916552,CLASSIC HARBOR LINE,KINGSTON ,W 23RD ST,"HUDSON RIVER, CHELSEA PIERS",NEW YORK,NY,10011,03/19/2020,10/31/2020,VESSEL SERVING LIQUOR BEER CIDER AND WINE,,,POINT(-74.00807 40.74962),"W 23RD ST, NEW YORK, NY 10011",40.74962,-74.00807
7787,1268795,NEW YORK,OP,252,902299,1068 2ND AVENUE CATERING LLC,PANAME,1068 2ND AVE,,NEW YORK,NY,10022,02/21/2019,02/28/2021,"RESTAURANT SERVING LIQUOR, WINE, CIDER,  AND BEER",CB6 APPROVED HOURS OF OPERATIONS:  TO CLOSE AT 2AM SEVEN DAYS PER WEEK,"RECORDED MUSIC PERMITTED, NO DANCING",POINT(-73.965411 40.758666),"1068 2ND AVE, NEW YORK, NY 10022",40.758666,-73.965411
7790,1116708,NEW YORK,OP,252,905966,ELMHURST 3 INC,THE VILLAGE TAVERN,46 BEDFORD ST,LEROY & 7TH AVE SOUTH,NEW YORK,NY,10014,05/14/2019,05/31/2021,TAVERN SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-74.004152 40.730589),"46 BEDFORD ST, NEW YORK, NY 10014",40.730589,-74.004152
7792,1130127,NEW YORK,OP,252,892360,HODO LLC,DOL CIGNO,517 2ND AVENUE,28TH & 29TH STREETS,NEW YORK,NY,10016,06/01/2018,06/30/2020,RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,,,POINT(-73.978515 40.741578),"517 2ND AVENUE, NEW YORK, NY 10016",40.741578,-73.978515
7806,1105328,NEW YORK,OP,252,894994,BROADWAY & 166TH LLC ,DALLAS BBQ,3956 BROADWAY ,165TH & 166TH STREETS,NEW YORK,NY,10032,09/07/2018,09/30/2020,"RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",,,POINT(-73.94035 40.839474),"3956 BROADWAY , NEW YORK, NY 10032",40.839474,-73.94035
7809,1027679,NEW YORK,OP,252,900552,LONDELS INC,LONDELS SUPPER CLUB,2620 8TH AVENUE,AKA FREDERICK DOUGLAS BLVD,NEW YORK,NY,10030,12/28/2018,12/31/2020,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",,,POINT(-73.944048 40.819361),"2620 8TH AVENUE, NEW YORK, NY 10030",40.819361,-73.944048
7812,1183481,NEW YORK,RW,341,830832,L FONDA INC,,2023 AMSTERDAM AVE,160 AND 161TH STREETS,NEW YORK,NY,10032,05/21/2019,04/30/2021,RESTAURANT SERVING WINE AND BEER CIDER,,,POINT(-73.940222 40.834968),"2023 AMSTERDAM AVE, NEW YORK, NY 10032",40.834968,-73.940222
7813,1309965,NEW YORK,RW,341,801460,BAHN MI 119 23RD LLC,BONMI,119 121 E 23RD ST,,NEW YORK,NY,10010,08/21/2018,07/31/2020,"RESTAURANT SERVING WINE, BEER AND CIDER     ",,Recorded,POINT(-73.985264 40.740052),"119 121 E 23RD ST, NEW YORK, NY 10010",40.740052,-73.985264
7814,1244498,NEW YORK,OP,252,894107,375 SOUTH END LLC,MERCHANTS RIVER HOUSE,375 SOUTH END AVE,,NEW YORK,NY,10280,08/09/2018,08/31/2020,"RESTAURANT SERVING LIQUOR, BEER, WINE, & CIDER",,,POINT(-74.017609 40.711316),"375 SOUTH END AVE, NEW YORK, NY 10280",40.711316,-74.017609
7817,1283628,NEW YORK,OP,252,904807,SAIGON CAFÉ 89 INC,,612 AMSTERDAM AVE,,NEW YORK,NY,10024,04/08/2019,03/31/2021,RESTAURANT SERVING BEER CIDER WINE & LIQUOR,,Recorded Music,POINT(-73.973808 40.790225),"612 AMSTERDAM AVE, NEW YORK, NY 10024",40.790225,-73.973808
7819,1311080,NEW YORK,CT,246,888058,ARAMARK SERVICES INC,,200 WEST ST  ,FLOORS 11 & 12,NEW YORK,NY,10282,10/11/2018,09/30/2020,CATERER SERING LIQUOR WINE BEER AND CIDER,,"CB11 Stips:  Recorded Music, No dancing",POINT(-74.014461 40.714738),"200 WEST ST  , NEW YORK, NY 10282",40.714738,-74.014461
7823,1028038,NEW YORK,OP,252,894774,656 NINTH AVENUE PUB CORP,CLEOS NINTH AVENUE SALOON,656 9TH AVENUE,,NEW YORK,NY,10036,08/30/2018,09/30/2020,TAVERN SERVING BEER WINE CIDER AND LIQUOR CIDER,,,POINT(-73.990619 40.76073),"656 9TH AVENUE, NEW YORK, NY 10036",40.76073,-73.990619
7825,1298056,NEW YORK,OP,252,901995,7 WASHINGTON LANE CORP,ARIA HELL'S KITCHEN,369 W 51ST ST,,NEW YORK,NY,10019,02/14/2019,02/28/2021,"RESTAURANT SERVING LIQUOR, WINE, BEER & CIDER",FB Stips: Close at 1am Sun-Thur; 2am Fri-Sat  ,FB Stips: Outside Cafe closes at 10pm,POINT(-73.988097 40.764081),"369 W 51ST ST, NEW YORK, NY 10019",40.764081,-73.988097
7828,1284019,NEW YORK,OP,252,902343,HANOVER VENTURES MARKETPLACE LLC,LE DISTRICT,225 LIBERTY ST,STORE 120,NEW YORK,NY,10281,02/22/2019,02/28/2021,"RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",CB stip: Daily Hours: 6:30am-4am; All doors/windows close by 11pm,Licensed Patio; Recorded Background Music Only,POINT(-74.015399 40.712481),"225 LIBERTY ST, NEW YORK, NY 10281",40.712481,-74.015399
7829,1276686,NEW YORK,OP,252,891880,86 ST AA LLC,SOHO ROOM,203 SPRING ST,,NEW YORK,NY,10012,05/15/2018,06/30/2020,"BAR/TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",11am to 4am 7 days a week,"Recorded Music, Sidewalk cafe F & Sa close 11pm, Su - Th 10pm",POINT(-74.003412 40.725453),"203 SPRING ST, NEW YORK, NY 10012",40.725453,-74.003412
7830,1311770,NEW YORK,OP,252,887942,MBG TAVERNS ON 6TH CORP,J.J. KINAHANS,757 6TH AVE ,,NEW YORK,NY,10010,09/13/2018,08/31/2020,"RESTAURANT SERVING LIQUOR, WINE, BEER AND CIDER     ",,"Recorded Music, No Licensed Sidewalk Cafe W/O Permit	",POINT(-73.99197 40.744441),"757 6TH AVE , NEW YORK, NY 10010",40.744441,-73.99197
7831,1279825,NEW YORK,RW,341,835685,MS W52 LLC,MELT SHOP,877 8TH AVE,,NEW YORK,NY,10019,09/24/2018,10/31/2020,"RESTAURANT SERVING BEER, WINE, & CIDER",,Recorded Music,POINT(-73.985636 40.763883),"877 8TH AVE, NEW YORK, NY 10019",40.763883,-73.985636
7835,1022480,NEW YORK,CL,243,901591,UNION CLUB OF THE CITY OF,NEW YORK INC,701 707 PARK AVE,,NEW YORK,NY,10021,02/06/2019,02/28/2021,CLUB SERVING BEER WINE CIDER AND LIQUOR,,members only,POINT(-73.96467 40.769151),"701 707 PARK AVE, NEW YORK, NY 10021",40.769151,-73.96467
7839,1160761,NEW YORK,OP,252,904739,PERRY STREET PROJECT LLC,,176 PERRY STREET,CRN OF W & LITTLE CHARLES STS,NEW YORK,NY,10014,04/04/2019,04/30/2021,RESTAURANT SERVING LIQUOR CIDER WINE AND BEER,,,POINT(-74.009668 40.734445),"176 PERRY STREET, NEW YORK, NY 10014",40.734445,-74.009668
7840,1034221,NEW YORK,TL,252,901974,ROB TESS RESTAURANT CORP,REIF'S TAVERN ,302 E 92ND STREET,,NEW YORK,NY,10128,02/14/2019,02/28/2021,TAVERN SERVING LIQUOR WINE AND BEER CIDER,,,POINT(-73.948633 40.781333),"302 E 92ND STREET, NEW YORK, NY 10128",40.781333,-73.948633
7842,1028519,NEW YORK,RL,241,902214,CAFFE ISLE OF CAPRI INC,CAFFE ISLE OF CAPRI,1028 3RD AVENUE,AKA 172 E 61ST STREET,NEW YORK,NY,10065,02/20/2019,02/28/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.966035 40.762826),"1028 3RD AVENUE, NEW YORK, NY 10065",40.762826,-73.966035
7850,1253899,NEW YORK,TS,348,925360,HEARTH RESTAURANT INVESTORS LLC  ,HEARTH ON THE HIGH LINE,15TH ST PORCH THE HIGH LINE,,NEW YORK,NY,10011,03/19/2020,10/31/2020,TAVERN SERVING BEER CIDER AND WINE,Last call 10:30pm - close 11pm - Standing area for consumption,Licensed open-air patio,POINT(-74.002546 40.743423),"15TH ST PORCH THE HIGH LINE, NEW YORK, NY 10011",40.743423,-74.002546
7853,1157790,NEW YORK,OP,252,900120,BMB CORP,SUITE/ROTI ROLL,992 996 AMSTERDAM AVENUE,109TH & 110TH STREETS,NEW YORK,NY,10025,12/12/2018,01/31/2021,"TAVERN-RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",,,POINT(-73.964586 40.802644),"992 996 AMSTERDAM AVENUE, NEW YORK, NY 10025",40.802644,-73.964586
7855,1290505,NEW YORK,OP,252,898586,HUD MOE LLC,HUDSON MALONE,218 E 53RD ST,,NEW YORK,NY,10022,10/11/2018,10/31/2020,"RESTAURANT SERVING BEER, WINE AND LIQUOR.",CB6 STIP: SUN-WED CLOSE AT 2AM. THUR-SAT CLOSE AT 4AM.,LIVE AND RECORDED MUSIC INCLUDING JUKE BOX. NO DANCING.,POINT(-73.96871 40.75716),"218 E 53RD ST, NEW YORK, NY 10022",40.75716,-73.96871
7857,1029412,NEW YORK,RW,341,839908,I MALATESTA TRATORIA INC,,649 WASHINGTON STREET,A/K/A 159 CHRISTOPHER ST,NEW YORK,NY,10014,05/16/2019,05/31/2021,RESTAURANT SERVING BEER CIDER AND WINE,,,POINT(-74.008362 40.732853),"649 WASHINGTON STREET, NEW YORK, NY 10014",40.732853,-74.008362
7858,1250813,NEW YORK,OP,252,901256,647 NINTH AVE CORP,OBAO,647 9TH AVE,,NEW YORK,NY,10036,01/25/2019,01/31/2021,"RESTAURANT SERVING LIQUOR, WINE, AND BEER CIDER",CB4 approved hrs:  S-S 11:00 am through 2:00 am,Patio hours Sun-Thurs close @ 10 pm Fri & Sat close @ 11pm ,POINT(-73.991371 40.760669),"647 9TH AVE, NEW YORK, NY 10036",40.760669,-73.991371
7859,1283103,NEW YORK,HL,242,894081,5 BEEKMAN HTL OWN LLC; 5 BEEKMAN MASTER TENANT LLC,THOMPSON HTL LL; CRAFT BEEKMAN LLC;  TEMPLE COURT,5 BEEKMAN ST,,NEW YORK,NY,10038,08/08/2018,08/31/2020,"HOTEL SERVING BEER, CIDER, WINE AND LIQUOR","Rest: Sun 10am-2am, Mon-Sat 8:30-2am; Base: 4pm-4am","No Cabaret,Sidewalk Cafe. Live & Recorded Music, No Dancing, DJ in cellar until 2am ",POINT(-74.006897 40.711191),"5 BEEKMAN ST, NEW YORK, NY 10038",40.711191,-74.006897
7865,1280002,NEW YORK,OP,252,894681,SADA THREE LLC,EMPELLON AL PASTOR,132 ST MARKS PL,,NEW YORK,NY,10009,08/29/2018,08/31/2020,"RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",Sun-Thur (11am to 12am); Fri-Sat (11am to 2am),"Recorded Music; No DJs, live music, promoted events, happy hours, pub crawls, party buses, outdoor wait lines",POINT(-73.983384 40.726657),"132 ST MARKS PL, NEW YORK, NY 10009",40.726657,-73.983384
7866,1138317,NEW YORK,OP,252,905295,REHANDARI LLC,KOBRICK COFFEE CO.,24 9TH AVENUE,13TH & !4TH STREETS,NEW YORK,NY,10014,04/22/2019,04/30/2021,RESTAURANT SERVING BEER CIDER LIQUOR AND WINE ,,,POINT(-74.005504 40.740334),"24 9TH AVENUE, NEW YORK, NY 10014",40.740334,-74.005504
7872,1180416,NEW YORK,OP,252,903814,TW AT COLUMBUS CIRCLE LLC,LANDMARC,10 COLUMBUS CIRCLE 3RD FLOOR,58 & 60TH STREETS,NEW YORK,NY,10019,03/25/2019,03/31/2021,RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.983179 40.768546),"10 COLUMBUS CIRCLE 3RD FLOOR, NEW YORK, NY 10019",40.768546,-73.983179
7874,1312389,NEW YORK,RW,341,830611,PURPLE SUSHI INC,MATSU SUSHI,483 COLUMBUS AVE,NORTH STORE,NEW YORK,NY,10024,11/15/2018,10/31/2020,"RESTAURANT SERVING WINE, BEER AND CIDER",,"Recorded music, no dancing",POINT(-73.973195 40.78458),"483 COLUMBUS AVE, NEW YORK, NY 10024",40.78458,-73.973195
7876,1181500,NEW YORK,OP,252,905822,G CUBED CORP,THE RITZ BAR & LOUNGE,369 W 46TH ST,46TH ST BTWN 8TH&9TH AVENUES,NEW YORK,NY,10036,05/08/2019,05/31/2021,TAVERN SERVING BEER CIDER WINE AND LIQUOR,,,POINT(-73.99018 40.760985),"369 W 46TH ST, NEW YORK, NY 10036",40.760985,-73.99018
7878,1028916,NEW YORK,RW,341,839047,65TH ST MARKS BISTRO INC,JULES BISTRO,65 ST MARKS PLACE,,NEW YORK,NY,10003,02/25/2019,02/28/2021,RESTAURANT SERVING BEER CIDER AND WINE,,,POINT(-73.986072 40.72817),"65 ST MARKS PLACE, NEW YORK, NY 10003",40.72817,-73.986072
7879,1174976,NEW YORK,RW,341,839632,VEZZO INC,,178 LEXINGTON AVE,30TH STREET & 31ST STREET,NEW YORK,NY,10016,04/23/2019,04/30/2021,RESTAURANT SERVING BEER CIDER AND WINE,TO INCLUDE 176 LEXINGTON AVE,,POINT(-73.981398 40.744497),"178 LEXINGTON AVE, NEW YORK, NY 10016",40.744497,-73.981398
7883,1022444,NEW YORK,CL,243,902030,ESTONIAN EDUCATIONAL,SOCIETY INC,243 E 34TH ST,,NEW YORK,NY,10016,02/15/2019,02/28/2021,CLUB TAVERN SERVING BEER WINE AND LIQUOR CIDER,,Members only - not open to the public,POINT(-73.976147 40.745194),"243 E 34TH ST, NEW YORK, NY 10016",40.745194,-73.976147
7885,1298500,NEW YORK,RW,341,838816,TRAPIZZINO LES LLC,TRAPIZZINO,144 ORCHARD ST,,NEW YORK,NY,10002,01/28/2019,01/31/2021,"RESTAURANT SERVING WINE, BEER & CIDER","FB Stips: Service of alcohol to cease 12am Sun-Wed, Thur-Sat 1am",Recorded music,POINT(-73.98891 40.720421),"144 ORCHARD ST, NEW YORK, NY 10002",40.720421,-73.98891
7888,1260046,NEW YORK,AX,122,895586,LOMA DELI MARKET INC ,,133 AVENUE D ,,NEW YORK,NY,10009,11/28/2017,12/31/2020,GROCERY STORE SELLING BEER CIDER & WINE PRODUCTS,,,POINT(-73.975713 40.724571),"133 AVENUE D , NEW YORK, NY 10009",40.724571,-73.975713
7892,1283408,NEW YORK,RW,341,839246,RAMEN YA INC,,133 W 3RD ST,,NEW YORK,NY,10012,03/13/2019,03/31/2021,RESTAURANT SERVING BEER AND WINE CIDER ONLY,12pm - 12am Daily,"Quiet backround Music. No live music, DJs, promoted events or cover fees.  O1 TV. Closed windows/doors. No outside benches or cafe.",POINT(-74.000769 40.7309),"133 W 3RD ST, NEW YORK, NY 10012",40.7309,-74.000769
7896,1027975,NEW YORK,OP,252,902876,THEATRE REFRESHMENT CO OF NY INC,TOWN HALL,123 W 43RD STREET,,NEW YORK,NY,10036,03/04/2019,02/28/2021,TAVERN SERVING BEER WINE CIDER AND LIQUOR,,,POINT(-73.984388 40.756079),"123 W 43RD STREET, NEW YORK, NY 10036",40.756079,-73.984388
7898,1295189,NEW YORK,RW,341,830867,E2 LAFAYETTE LLC,BY CHLOE,240 LAFAYETTE ST,,NEW YORK,NY,10012,06/27/2019,11/30/2020,RESTAURANT SERVING WINE CIDER & BEER ONLY,"SuTu 8:30am10:00pm, WSa 8:30am12:00am",RECORDED MUSIC,POINT(-73.997203 40.722772),"240 LAFAYETTE ST, NEW YORK, NY 10012",40.722772,-73.997203
7900,1254578,NEW YORK,AX,122,893581,LA PARADA GROCERY & MEAT MARKET CORP,,706 W 177TH ST ,AKA 4171 4179 B,NEW YORK,NY,10033,09/07/2017,08/31/2020,GROCERY STORE SELLING BEER CIDER  AND WINE PRODUCTS,,NO ALCOHOL TO BE SOLD DURING PROHIBITED HOURS.,POINT(-73.938454 40.847413),"706 W 177TH ST , NEW YORK, NY 10033",40.847413,-73.938454
7901,1219664,NEW YORK,OP,252,903312,ALTAMAREA LLC,MAREA,240 CENTRAL PARK SOUTH,,NEW YORK,NY,10019,03/11/2019,03/31/2021,RESTAURANT SERVING LIQUOR CIDER WINE & BEER,,,POINT(-73.981174 40.76733),"240 CENTRAL PARK SOUTH, NEW YORK, NY 10019",40.76733,-73.981174
7902,1134268,NEW YORK,AX,122,898767,101 LA ESPERANZA SUPERMARKET CORP,LA ULTIMA EXPERANZA DELI GROCERY,101 AUDOBON AVE,,NEW YORK,NY,10032,03/28/2018,03/31/2021,GROCERY STORE SELLING BEER CIDER AND WINE PRODUCTS,,,POINT(-73.937137 40.841844),"101 AUDOBON AVE, NEW YORK, NY 10032",40.841844,-73.937137
7910,1281314,NEW YORK,A,122,895890,7TH AVE DELI GROCERY CORP,,2417 7TH AVE,,NEW YORK,NY,10030,12/13/2017,12/31/2020,GROCERY STORE SELLING BEER AND CIDER,,,POINT(-73.940496 40.819058),"2417 7TH AVE, NEW YORK, NY 10030",40.819058,-73.940496
7912,1024636,NEW YORK,OP,252,900519,LOVE PICIN INC,COYOTE UGLY SALOON,153 1ST AVENUE,,NEW YORK,NY,10009,12/27/2018,12/31/2020,"TAVERN SERVING BEER, WINE, LIQUOR, & CIDER",CB3 Stips:  Windows/Doors Open Only for Entrance & Egress,,POINT(-73.984986 40.728586),"153 1ST AVENUE, NEW YORK, NY 10009",40.728586,-73.984986
7914,1261234,NEW YORK,OP,252,894163,AGEHA JAPANESE FUSION INC ,,767 9TH AVE,,NEW YORK,NY,10019,08/13/2018,08/31/2020,"RESTAURANT SERVING BEER, WINE CIDER AND LIQUOR","CB4 approves: rest operation, music, kitchen from M-Sun 11:00am to 11:00pm","Recorded Music only, no outside or roof top use",POINT(-73.988545 40.764505),"767 9TH AVE, NEW YORK, NY 10019",40.764505,-73.988545
7915,1028577,NEW YORK,RL,241,902440,WAKO INTERNATIONAL CORP,RESTAURANT NIPPON,155 E 52ND STREET,,NEW YORK,NY,10022,02/25/2019,02/28/2021,RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,,,POINT(-73.970345 40.757513),"155 E 52ND STREET, NEW YORK, NY 10022",40.757513,-73.970345
7918,1309224,NEW YORK,AX,122,882962,J P 144 GROCERY CORP,,1700 AMSTERDAM AVE,,NEW YORK,NY,10031,06/08/2018,05/31/2021,GROCERY STORE SELLING BEER AND WINE PRODUCTS,,,POINT(-73.948306 40.824784),"1700 AMSTERDAM AVE, NEW YORK, NY 10031",40.824784,-73.948306
7919,1023857,NEW YORK,LL,203,893892,GOLDEN EAGLE TRADING CORP,,17 PIKE ST,,NEW YORK,NY,10002,09/27/2017,09/30/2020,WHOLESALE LIQUOR,,,POINT(-73.992165 40.713461),"17 PIKE ST, NEW YORK, NY 10002",40.713461,-73.992165
7924,1200699,NEW YORK,TW,344,911379,THEATER FOR THE NEW CITY FOUNDATION INC,THEATER FOR THE NEW CITY,155 1ST AVE,9TH & 10TH STREETS,NEW YORK,NY,10003,12/12/2018,12/31/2020,TAVERN SERVING WINE CIDER AND BEER ONLY,Mon - Sat 2pm - 12am Sun 10am-12am,,POINT(-73.985288 40.728807),"155 1ST AVE, NEW YORK, NY 10003",40.728807,-73.985288
7930,1255915,NEW YORK,AX,122,893647,SARH DELI GROCERY INC,,201 W 131 ST ,,NEW YORK,NY,10027,09/11/2017,10/31/2020,GROCERY STORE SELLING BEER CIDER  AND WINE PRODUCTS,,,POINT(-73.945974 40.813098),"201 W 131 ST , NEW YORK, NY 10027",40.813098,-73.945974
7932,1028378,NEW YORK,RL,241,902213,C A L RESTAURANT INC,THE BITTER END,147 BLEECKER STREET,,NEW YORK,NY,10012,02/20/2019,02/28/2021,RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,,,POINT(-73.99914 40.728425),"147 BLEECKER STREET, NEW YORK, NY 10012",40.728425,-73.99914
7934,1122211,NEW YORK,RW,341,835958,ENWELL CAFE CORPORATION,71 IRVING COFFEE & TEA,71 IRVING PLACE,,NEW YORK,NY,10003,12/07/2018,12/31/2020,RESTAURANT SERVING WINE CIDERAND BEER,,"Cafe, Coffee House",POINT(-73.986991 40.736822),"71 IRVING PLACE, NEW YORK, NY 10003",40.736822,-73.986991
7935,1311679,NEW YORK,RW,341,830700,TB CANTINA LLC,TACO BELL CANTINA,224 7TH AVE,,NEW YORK,NY,10011,02/13/2019,01/31/2021,"RESTAURANT SERVING WINE, BEER AND CIDER","FB Stips:  Alcohol service ends-Sun-Thur 11:30pm, Fri-Sat 2am",FB Stips:  Recorded music only,POINT(-73.995807 40.744361),"224 7TH AVE, NEW YORK, NY 10011",40.744361,-73.995807
7937,1278797,NEW YORK,OP,252,901238,MESS HALL LLC,MESS HALL,2194 8TH AVE,,NEW YORK,NY,10026,01/25/2019,01/31/2021,BAR/TAVERN SERVING BEER WINE CIDER & LIQUOR,"CB10 Stip: M - FR 4PM - 2AM, SA & SU 4PM - 4AM","RECORDED MUSIC, BACKYARD USE PERMITTED",POINT(-73.953997 40.80584),"2194 8TH AVE, NEW YORK, NY 10026",40.80584,-73.953997
7938,1217573,NEW YORK,AX,122,900359,10TH AVENUE PETROLEUM LLC,BP,466 10TH AVE,,NEW YORK,NY,10018,05/29/2018,05/31/2021,GROCERY STORE SELLING BEER CIDER AND WINE PRODUCTS,24 HOURS DAILY,,POINT(-73.997624 40.756083),"466 10TH AVE, NEW YORK, NY 10018",40.756083,-73.997624
7941,1024390,NEW YORK,OP,252,898971,TOKYO MAMA INC,,240 E 9TH STREET,,NEW YORK,NY,10003,10/24/2018,11/30/2020,RESTAURANT SERVING BEER CIDER WINE & LIQUOR,,,POINT(-73.987784 40.729274),"240 E 9TH STREET, NEW YORK, NY 10003",40.729274,-73.987784
7945,1305636,NEW YORK,OP,252,888093,YS PASTRY LLC,PATISSERIE FOUET,15 E 13TH ST,,NEW YORK,NY,10003,10/22/2018,09/30/2020,"RESTAURANT/CAFE SERVING LIQUOR, WINE, BEER AND CIDER",CB3 Stips:7am-11pm 7 days per week & liquor will only be used by the operator in the preparation of food products only; only beer & wine products will be available to the customers,"Recorded Music Permitted, No Dancing and use of outdoor space is prohibited (not including licensed sidewalk cafe)",POINT(-73.993051 40.735028),"15 E 13TH ST, NEW YORK, NY 10003",40.735028,-73.993051
7946,1022509,NEW YORK,CL,243,902749,"NEW YORK YACHT CLUB,THE",,37 41 W 44TH STREET,,NEW YORK,NY,10036,03/01/2019,02/28/2021,CLUB SERVING LIQUOR CIDER WINE AND BEER,,Members only not open to the public,POINT(-73.981571 40.755722),"37 41 W 44TH STREET, NEW YORK, NY 10036",40.755722,-73.981571
7948,1174851,NEW YORK,A,122,899881,BOGOPA MADISON LLC,FINE FARE,1718 MADISON AVE,EAST 113TH & 114TH STREETS,NEW YORK,NY,10029,05/09/2018,05/31/2021,GROCERY STORE SELLING BEER AND CIDER,,,POINT(-73.946325 40.798491),"1718 MADISON AVE, NEW YORK, NY 10029",40.798491,-73.946325
7950,1260423,NEW YORK,AX,122,896012,70 72 MEAT & PRODUCE CORP,FOOD UNIVERSE MARKETPLACE,70 72 NAGLE AVE,,NEW YORK,NY,10040,12/21/2017,01/31/2021,"GROCERY STORE SELLING BEER, CIDER, AND WINE PRODUCTS",,,POINT(-73.928845 40.860392),"70 72 NAGLE AVE, NEW YORK, NY 10040",40.860392,-73.928845
7952,1240031,NEW YORK,OP,252,894073,BILL'S BAR & BURGER R C LLC,,45 ROCKEFELLER PLAZA,,NEW YORK,NY,10111,08/08/2018,08/31/2020,"RESTAURANT SERVING BEER, WINE, LIQUOR, & CIDER",,RECORDED MUSIC PERMITTED,POINT(-73.977549 40.759111),"45 ROCKEFELLER PLAZA, NEW YORK, NY 10111",40.759111,-73.977549
7953,1310039,NEW YORK,TW,344,883143,1412 K BROADWAY CAFE INC,COOK,1412 BROADWAY,STORE # 105,NEW YORK,NY,10018,07/26/2018,06/30/2020,"TAVERN SERVING BEER, WINE & CIDER",,Recorded Background Music Only,POINT(-73.986559 40.753613),"1412 BROADWAY, NEW YORK, NY 10018",40.753613,-73.986559
